incident_id,offense_id,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT
201766269,201766269299901,2999,1,criminal-mischief-mtr-veh,public-disorder,1/29/2017 7:00:00 PM,1/29/2017 8:00:00 PM,1/30/2017 11:53:00 AM,4850 N CROWN BLVD,3187801,1710771,-104.8317815,39.7829776,5,521,montbello,1,0,1
202239518,202239518521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,1/24/2022 6:11:00 PM,,1/24/2022 6:38:00 PM,1900 BLK N WABASH ST,3171622,1697330,-104.8896678,39.7463929,2,223,east-colfax,1,0,1
2021329088,2021329088230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,6/9/2021 10:40:00 PM,6/10/2021 7:00:00 AM,6/10/2021 4:00:00 PM,5200 N YAMPA ST,3204220,1713927,-104.7732732,39.7912951,5,522,gateway-green-valley-ranch,1,0,1
2018589782,2018589782240400,2404,0,theft-of-motor-vehicle,auto-theft,8/28/2018 11:45:00 AM,8/29/2018 6:40:00 AM,8/29/2018 6:55:00 AM,200 BLK N NEWPORT ST,3165966,1687794,-104.9100016,39.7203175,3,321,hilltop,1,0,1
20226000086,20226000086239900,2399,0,theft-other,larceny,1/2/2022 10:00:00 AM,1/2/2022 11:00:00 AM,1/3/2022 9:55:00 AM,4500 S MONACO ST,3166719,1655096,-104.9080822,39.6305406,3,324,southmoor-park,1,0,1
2021293788,2021293788240400,2404,0,theft-of-motor-vehicle,auto-theft,5/24/2021 7:00:00 AM,5/24/2021 8:30:00 PM,5/24/2021 9:46:00 PM,7100 E EVANS AVE,3167297,1672210,-104.9056326,39.6775124,3,323,goldsmith,1,0,1
2019363126,2019363126570700,5707,0,criminal-trespassing,all-other-crimes,6/10/2019 8:40:00 PM,,6/10/2019 9:37:00 PM,5725 E 39TH AVE,3162789,1706546,-104.9208704,39.7718509,2,221,northeast-park-hill,1,0,1
2022175016,2022175016240400,2404,0,theft-of-motor-vehicle,auto-theft,4/4/2022 12:00:00 AM,,4/9/2022 8:03:00 AM,4800 N COLORADO BLVD,3157518,1710900,-104.9395262,39.7838939,2,221,northeast-park-hill,1,0,1
2022373555,2022373555280300,2803,0,stolen-property-buy-sell-rec,all-other-crimes,7/22/2022 9:43:00 PM,,7/23/2022 1:22:00 AM,E 36TH AVE / N COLUMBINE ST,3152549,1704690,-104.9573382,39.7669295,2,212,clayton,1,0,1
2021661971,2021661971240400,2404,0,theft-of-motor-vehicle,auto-theft,11/22/2021 8:00:00 AM,11/22/2021 11:00:00 AM,11/22/2021 3:10:00 PM,4600 BLK E ASBURY CIR,3159423,1672836,-104.9335925,39.679369,3,322,virginia-village,1,0,1
20186003327,20186003327230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,4/9/2018 5:00:00 PM,4/10/2018 7:00:00 AM,4/10/2018 3:44:00 PM,2101 MARKET ST,3142826,1700311,-104.9920122,39.7550628,6,612,five-points,1,0,1
20206011887,20206011887299900,2999,1,criminal-mischief-mtr-veh,public-disorder,9/8/2020 6:15:00 AM,9/8/2020 6:15:00 AM,9/8/2020 7:42:00 AM,4820 N JEBEL ST,3211180,1710575,-104.7486055,39.7819382,5,523,gateway-green-valley-ranch,1,0,1
20226009299,20226009299230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,5/12/2022 1:00:00 PM,5/15/2022 9:00:00 AM,5/16/2022 2:05:00 PM,PENA,2.5,2.5,-115.4640559,34.6382402,7,759,,1,0,1
202027650,202027650359900,3599,0,drug-pcs-other-drug,drug-alcohol,1/13/2020 11:30:00 AM,,1/13/2020 11:30:00 AM,2000 BLK N VALENTIA ST,3171150,1697944,-104.8913316,39.7480871,5,512,central-park,1,0,1
2017554043,2017554043220300,2203,0,burglary-business-by-force,burglary,8/19/2017 9:39:00 PM,,8/19/2017 10:23:00 PM,4600 BLOCK N ELIZABETH ST,3152951,1709830,-104.9557987,39.7810329,2,212,elyria-swansea,1,0,1
2019657265,2019657265359900,3599,0,drug-pcs-other-drug,drug-alcohol,10/14/2019 8:03:00 AM,,10/14/2019 11:41:00 AM,490 W COLFAX AVE,3142418,1694739,-104.9935737,39.7397729,6,611,civic-center,1,0,1
2021454397,2021454397239900,2399,0,theft-other,larceny,8/2/2021 2:00:00 PM,,8/9/2021 10:29:00 AM,305 S CORONA ST,3147733,1684268,-104.9748897,39.710945100000004,3,312,washington-park-west,1,0,1
20216024190,20216024190299900,2999,0,criminal-mischief-other,public-disorder,12/11/2021 12:15:00 PM,12/11/2021 12:30:00 PM,12/11/2021 4:06:00 PM,10100 BLK E VIRGINIA AVE,3177432,1682963,-104.8693612,39.706844,3,321,windsor,1,0,1
2020503415,2020503415299900,2999,0,criminal-mischief-other,public-disorder,8/19/2020 9:00:00 PM,8/19/2020 9:10:00 PM,8/19/2020 10:06:00 PM,1230 S PEARL ST,3146275,1678140,-104.9801966,39.6941455,3,313,platt-park,1,0,1
20176003152,20176003152239900,2399,1,theft-bicycle,larceny,4/9/2017 1:50:00 AM,4/10/2017 1:50:00 AM,4/10/2017 2:04:00 PM,4899 S DUDLEY ST,3113891,1653553,-105.0956636,39.6270998,4,423,marston,1,0,1
2018127822,2018127822521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2/23/2018 2:45:00 AM,,2/23/2018 3:48:00 AM,3300 BLK N KEARNEY ST,3163795,1703919,-104.9173515,39.7646217,2,221,northeast-park-hill,1,0,1
2020436987,2020436987299900,2999,0,criminal-mischief-other,public-disorder,7/18/2020 7:54:00 PM,,7/18/2020 9:32:00 PM,3490 PARK AVEW,3142218,1704321,-104.9940952,39.7660802,1,112,globeville,1,0,1
2021542489,2021542489131300,1313,0,assault-simple,other-crimes-against-persons,9/20/2021 4:25:00 PM,,9/20/2021 7:09:00 PM,4550 E JEWELL AVE,3159110,1673716,-104.9346851,39.6817902,3,322,virginia-village,1,0,1
2021414436,2021414436131506,1315,6,agg-aslt-shoot,aggravated-assault,7/21/2021 12:40:00 AM,,7/21/2021 12:40:00 AM,4400 BLOCK N NAVAJO ST,3139440,1708288,-105.0038999,39.7770122,1,112,sunnyside,1,0,1
2020643594,2020643594220300,2203,0,burglary-business-by-force,burglary,10/30/2020 3:39:00 AM,10/30/2020 3:39:00 AM,10/30/2020 3:39:00 AM,2504 E COLFAX AVE,3152665,1694873,-104.9571343,39.7399783,2,213,congress-park,1,0,1
2019117377,2019117377520200,5202,0,weapon-carrying-concealed,all-other-crimes,2/21/2019 9:55:00 PM,,2/21/2019 11:28:00 PM,1600 CHAMPA ST,3142378,1697203,-104.9936671,39.7465376,6,611,cbd,1,0,1
2021327025,2021327025239900,2399,0,theft-other,larceny,6/8/2021 4:00:00 PM,6/9/2021 4:00:00 PM,6/9/2021 6:37:00 PM,6 S MADISON ST,3155898,1686167,-104.9458271,39.7160251,3,311,cherry-creek,1,0,1
2021644558,2021644558131300,1313,0,assault-simple,other-crimes-against-persons,11/13/2021 9:21:00 AM,,11/13/2021 11:01:00 AM,1000 BLK E 11TH AVE,3147702,1692506,-104.9748306,39.7335606,6,623,capitol-hill,1,0,1
2018874293,2018874293351200,3512,0,drug-heroin-possess,drug-alcohol,12/29/2018 8:24:00 PM,,12/29/2018 9:39:00 PM,1200 BLOCK 22ND ST,3143510,1700023,-104.9895852,39.7542616,6,612,five-points,1,0,1
2017693915,2017693915530901,5309,1,harassment-dv,public-disorder,10/16/2017 3:35:00 AM,,10/16/2017 3:40:00 AM,1641 N VINE ST,3151157,1695769,-104.9624776,39.7424626,6,622,city-park-west,1,0,1
2021726015,2021726015480300,4803,0,police-false-information,all-other-crimes,12/29/2021 3:28:00 PM,,12/29/2021 4:41:00 PM,1701 CHESTNUT PL,3139922,1700233,-105.0023421,39.7548928,6,612,union-station,1,0,1
2021232074,2021232074120500,1205,0,robbery-street,robbery,4/25/2021 7:15:00 AM,,4/25/2021 8:59:00 AM,500 BLK E 10TH AVE,3146151,1691912,-104.9803573,39.7319544,6,623,capitol-hill,1,0,1
2022370094,2022370094220401,2204,1,burg-auto-theft-resd-no-force,burglary,7/20/2022 5:00:00 PM,7/21/2022 1:00:00 AM,7/21/2022 1:23:00 AM,5155 W QUINCY AVE,3125960,1658761,-105.0527258,39.641242,4,423,fort-logan,1,0,1
2021622483,2021622483570700,5707,0,criminal-trespassing,all-other-crimes,11/1/2021 3:08:00 PM,,11/1/2021 3:08:00 PM,1331 N SPEER BLVD,3141191,1693918,-104.9979529,39.7375378,1,123,lincoln-park,1,0,1
2018826875,2018826875230300,2303,0,theft-shoplift,larceny,12/3/2018 1:30:00 PM,,12/7/2018 12:46:00 PM,8601 W CROSS DR,3114804,1649146,-105.0924925,39.61499,4,423,marston,1,0,1
2017139459,2017139459230300,2303,0,theft-shoplift,larceny,3/1/2017 2:20:00 PM,,3/1/2017 2:40:00 PM,3101 E COLFAX AVE,3154396,1695058,-104.9509751,39.7404576,2,213,city-park,1,0,1
2017557347,2017557347220400,2204,0,burglary-residence-no-force,burglary,8/16/2017 5:00:00 PM,8/17/2017 7:30:00 AM,8/21/2017 12:11:00 PM,253 S CORONA ST,3147734,1684642,-104.9748784,39.7119718,3,311,speer,1,0,1
20186004432,20186004432230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,5/10/2018 5:30:00 PM,5/10/2018 10:00:00 PM,5/11/2018 12:05:00 PM,6144 N PANASONIC WAY,3201996,1720111,-104.781013,39.8083192,5,522,dia,1,0,1
20185003388,20185003388230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,7/13/2018 9:00:00 AM,7/13/2018 11:00:00 AM,7/13/2018 1:15:00 PM,400 BLK S DECATUR ST,3134192,1683293,-105.0230378,39.7084736,4,412,athmar-park,1,0,1
2021265594,2021265594240400,2404,0,theft-of-motor-vehicle,auto-theft,5/7/2021 9:21:00 AM,,5/11/2021 4:28:00 PM,4877 N PEARL ST,3146008,1711298,-104.9804716,39.7851743,1,112,globeville,1,0,1
202050820,202050820230300,2303,0,theft-shoplift,larceny,1/23/2020 9:45:00 AM,,1/23/2020 11:31:00 AM,750 15TH ST,3142333,1696426,-104.9938426,39.7444053,6,611,cbd,1,0,1
201783641,201783641353000,3530,0,drug-cocaine-sell,drug-alcohol,2/6/2017 2:45:00 PM,,2/6/2017 5:23:00 PM,0 BLOCK E MEXICO AVE,3144399,1675046,-104.9869251,39.685681,3,313,platt-park,1,0,1
2018617870,2018617870240400,2404,0,theft-of-motor-vehicle,auto-theft,9/8/2018 9:00:00 PM,9/9/2018 10:50:00 AM,9/9/2018 11:43:00 AM,3300 S TAMARAC DR,3169783,1664316,-104.8969868,39.6557965,3,323,hampden,1,0,1
2021598323,2021598323280400,2804,0,outside-steal-recovered-veh,all-other-crimes,10/19/2021 2:00:00 PM,,10/19/2021 3:40:00 PM,700 BLOCK S WOLFF ST,3127085,1681381,-105.0483318,39.7033244,4,412,westwood,1,0,1
20215661,20215661299901,2999,1,criminal-mischief-mtr-veh,public-disorder,1/3/2021 9:00:00 PM,1/4/2021 5:00:00 AM,1/4/2021 5:51:00 AM,9999 E YALE AVE,3176682,1668867,-104.872373,39.6681618,3,323,hampden,1,0,1
2019648203,2019648203739902,7399,2,public-order-crimes-other,all-other-crimes,10/9/2019 9:40:00 PM,,10/10/2019 3:17:00 PM,N DOWNING ST / E SPEER BLVD,3148184,1686912,-104.9732322,39.7181963,3,311,speer,1,0,1
2019779661,2019779661131300,1313,0,assault-simple,other-crimes-against-persons,12/10/2019 7:38:00 PM,,12/10/2019 7:38:00 PM,1629 S KING ST,3131231,1675332,-105.0337072,39.686661,4,421,mar-lee,1,0,1
2017578752,2017578752353200,3532,0,drug-cocaine-possess,drug-alcohol,8/29/2017 5:00:00 PM,8/29/2017 5:05:00 PM,8/29/2017 6:56:00 PM,1000 BLOCK 21ST ST,3143604,1699253,-104.9892663,39.7521464,6,611,five-points,1,0,1
2018210894,2018210894570700,5707,0,criminal-trespassing,all-other-crimes,3/30/2018 1:15:00 PM,,3/30/2018 5:24:00 PM,3100 N HIGH ST,3150581,1702482,-104.9643851,39.7609002,2,211,whittier,1,0,1
2022271350,2022271350521200,5212,0,weapon-poss-illegal-dangerous,all-other-crimes,5/30/2022 1:45:00 AM,,5/30/2022 3:38:00 AM,4600 BLK N IRONTON ST,3179040,1709999,-104.8629724,39.7810312,5,511,montbello,1,0,1
20215002205,20215002205361200,3612,0,sex-off-fail-to-register,all-other-crimes,4/30/2021 4:00:00 PM,,5/19/2021 10:31:00 AM,1331 N CHEROKEE ST,3142777,1693787,-104.9923161,39.737154,6,611,civic-center,1,0,1
2021427180,2021427180220300,2203,0,burglary-business-by-force,burglary,7/27/2021 2:05:00 AM,7/27/2021 2:19:00 AM,7/27/2021 10:22:00 AM,2620 16TH ST,3137466,1701901,-105.0110452,39.7595083,1,113,highland,1,0,1
2018498257,2018498257360101,3601,1,sex-aslt-fondle-adult-victim,sexual-assault,7/23/2018 9:25:00 AM,7/23/2018 9:25:00 AM,7/23/2018 9:25:00 AM,,NA,NA,NA,NA,1,123,lincoln-park,1,0,1
2021605969,2021605969131500,1315,0,aggravated-assault,aggravated-assault,10/23/2021 2:00:00 AM,10/23/2021 2:41:00 AM,10/23/2021 10:40:00 PM,1100 BLOCK N BROADWAY ST,3144212,1692630,-104.9872369,39.7339557,6,623,capitol-hill,1,0,1
2020233035,2020233035131300,1313,0,assault-simple,other-crimes-against-persons,4/17/2020 9:54:00 PM,,4/18/2020 12:07:00 AM,2347 S LOCUST ST,3164835,1670939,-104.9144084,39.6740671,3,323,goldsmith,1,0,1
2017666305,2017666305559900,5599,0,health-violations,all-other-crimes,10/4/2017 3:52:00 PM,,10/4/2017 4:32:00 PM,PARK AVE / N HUMBOLDT ST,3149126,1695194,-104.9697118,39.7409169,6,622,city-park-west,1,0,1
20176001851,20176001851230800,2308,0,theft-from-bldg,larceny,2/27/2017 11:05:00 AM,2/27/2017 11:10:00 AM,2/27/2017 4:45:00 PM,667 N BANNOCK ST,3142889,1690083,-104.9919915,39.7269841,1,123,lincoln-park,1,0,1
2018554106,2018554106220200,2202,0,burglary-residence-by-force,burglary,8/6/2018 8:00:00 AM,8/6/2018 12:00:00 PM,8/14/2018 6:50:00 PM,3100 S FEDERAL BLVD,3133885,1665603,-105.0244581,39.6599147,4,422,college-view-south-platte,1,0,1
2018659288,2018659288239900,2399,0,theft-other,larceny,9/25/2018 12:00:00 AM,9/25/2018 12:20:00 AM,9/25/2018 5:30:00 PM,3390 W 32ND AVE,3131556,1702734,-105.0320509,39.7618805,1,113,west-highland,1,0,1
2017592379,2017592379131501,1315,1,aggravated-assault-dv,aggravated-assault,9/4/2017 2:00:00 AM,9/4/2017 3:00:00 AM,9/4/2017 5:00:00 AM,2095 S DEPEW ST,3124527,1672802,-105.0575714,39.6798076,4,421,harvey-park,1,0,1
2017145407,2017145407120500,1205,0,robbery-street,robbery,3/3/2017 8:50:00 PM,,3/3/2017 11:01:00 PM,3850 N PEORIA ST,3183840,1706012,-104.8459966,39.7699928,5,512,central-park,1,0,1
2022439917,2022439917570700,5707,0,criminal-trespassing,all-other-crimes,8/27/2022 5:30:00 AM,,8/27/2022 5:57:00 AM,2570 S DAYTON WAY,3176284,1669524,-104.8737706,39.669973,3,323,hampden,1,0,1
2017255989,2017255989559900,5599,0,health-violations,all-other-crimes,4/20/2017 1:33:00 AM,,4/20/2017 2:40:00 AM,S ONEIDA ST / E TENNESSEE AVE,3166515,1679826,-104.9082345,39.698434,3,322,washington-virginia-vale,1,0,1
2020350067,2020350067240400,2404,0,theft-of-motor-vehicle,auto-theft,6/6/2020 12:00:00 PM,6/7/2020 5:00:00 AM,6/7/2020 8:15:00 AM,1533 N WINONA CT,3127158,1695123,-105.0478293,39.7410481,1,121,west-colfax,1,0,1
2021716962,2021716962239900,2399,0,theft-other,larceny,2/1/2021 12:05:00 PM,12/23/2021 1:02:00 PM,12/23/2021 1:02:00 PM,8835 E COLFAX AVE,3172878,1695175,-104.8852531,39.7404538,2,223,east-colfax,1,0,1
2018276330,2018276330131300,1313,0,assault-simple,other-crimes-against-persons,4/25/2018 1:28:00 PM,,4/25/2018 1:28:00 PM,1550 N BROADWAY ST,3144340,1695281,-104.9867285,39.7412312,6,621,north-capitol-hill,1,0,1
2019311508,2019311508240400,2404,0,theft-of-motor-vehicle,auto-theft,5/18/2019 3:50:00 PM,5/18/2019 4:05:00 PM,5/18/2019 6:43:00 PM,8000 E 12TH AVE,3169810,1692979,-104.8962144,39.7344819,2,223,east-colfax,1,0,1
20226006967,20226006967299900,2999,1,criminal-mischief-mtr-veh,public-disorder,4/15/2022 11:26:00 PM,4/17/2022 9:45:00 AM,4/17/2022 9:54:00 AM,2225 S JASMINE ST,3163262,1671541,-104.9199828,39.6757474,3,323,goldsmith,1,0,1
2019212764,2019212764260500,2605,0,theft-unauth-use-of-ftd,white-collar-crime,3/30/2019 5:00:00 PM,4/2/2019 7:00:00 AM,4/5/2019 7:05:00 PM,4450 N MARIPOSA WAY,3139760,1708510,-105.0027571,39.7776169,1,112,sunnyside,1,0,1
20226012472,20226012472239900,2399,0,theft-other,larceny,7/3/2022 4:50:00 PM,7/3/2022 4:50:00 PM,7/3/2022 4:54:00 PM,8500 PENA BLVD,3231903,1736251,-104.6740448,39.851926,7,759,dia,1,0,1
2018229198,2018229198351200,3512,0,drug-heroin-possess,drug-alcohol,4/6/2018 3:15:00 PM,,4/6/2018 4:47:00 PM,490 W COLFAX AVE,3142418,1694739,-104.9935737,39.7397729,6,611,civic-center,1,0,1
20216009768,20216009768230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,4/25/2021 5:45:00 PM,4/26/2021 5:30:00 AM,4/26/2021 4:01:00 PM,7320 E PRINCETON AVE,3167944,1658739,-104.9036482,39.6405196,3,324,hampden-south,1,0,1
2017132885,2017132885240400,2404,0,theft-of-motor-vehicle,auto-theft,2/26/2017 12:45:00 PM,2/26/2017 5:45:00 PM,2/26/2017 6:10:00 PM,1000 CHOPPER CIR,3137671,1697315,-105.010404,39.7469159,1,123,auraria,1,0,1
2019216729,2019216729230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,4/6/2019 7:30:00 PM,4/7/2019 9:30:00 AM,4/7/2019 1:35:00 PM,8680 E ALAMEDA AVE,3172264,1683023,-104.8877276,39.7071058,3,321,windsor,1,0,1
20216003440,20216003440299900,2999,0,criminal-mischief-other,public-disorder,2/6/2021 1:40:00 PM,2/6/2021 1:40:00 PM,2/6/2021 1:45:00 PM,45 N OGDEN ST,3147391,1686589,-104.9760577,39.7173222,3,311,speer,1,0,1
2021264769,2021264769240400,2404,0,theft-of-motor-vehicle,auto-theft,5/10/2021 6:30:00 PM,5/11/2021 6:45:00 AM,5/11/2021 7:06:00 AM,600 BLK S VINE ST,3151218,1682108,-104.9625481,39.7049595,3,312,washington-park,1,0,1
2017358027,2017358027570700,5707,0,criminal-trespassing,all-other-crimes,6/2/2017 6:13:00 AM,,6/2/2017 7:30:00 AM,1450 GLENARM PL,3142895,1695682,-104.9918589,39.7423543,6,611,cbd,1,0,1
2020733817,2020733817230800,2308,0,theft-from-bldg,larceny,6/30/2020 12:00:00 AM,9/15/2020 12:00:00 AM,12/18/2020 3:56:00 PM,4110 E 6TH AVE,3157824,1689461,-104.9389086,39.7250353,3,321,hilltop,1,0,1
2020170386,2020170386131500,1315,0,aggravated-assault,aggravated-assault,3/11/2020 2:05:00 PM,,3/18/2020 10:32:00 PM,490 W COLFAX AVE,3142418,1694739,-104.9935737,39.7397729,6,611,civic-center,1,0,1
2019194764,2019194764131601,1316,1,harassment-stalking-dv,public-disorder,3/15/2019 9:54:00 PM,,3/28/2019 8:13:00 PM,1565 S WASHINGTON ST,3146521,1675999,-104.979366,39.6882641,3,313,platt-park,1,0,1
2022179414,2022179414501601,5016,1,violation-of-court-order,all-other-crimes,4/10/2022 7:04:00 AM,,4/11/2022 6:38:00 PM,2304 S OGDEN ST,3147649,1671080,-104.9754589,39.6747425,3,313,rosedale,1,0,1
2019509158,2019509158131300,1313,0,assault-simple,other-crimes-against-persons,8/12/2019 11:35:00 AM,,8/12/2019 1:18:00 PM,1000 N FEDERAL BLVD,3133697,1692313,-105.0246294,39.7332425,1,122,sun-valley,1,0,1
2019195842,2019195842521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,3/29/2019 10:37:00 AM,,3/29/2019 11:18:00 AM,900 BLK S ZUNI ST,3136339,1679644,-105.015476,39.6984251,4,412,athmar-park,1,0,1
201814529,201814529570700,5707,0,criminal-trespassing,all-other-crimes,1/7/2018 8:21:00 AM,,1/7/2018 10:12:00 AM,500 16TH ST,3143046,1696397,-104.9913077,39.7443148,6,611,cbd,1,0,1
20206005970,20206005970260200,2602,1,theft-fail-return-rent-veh,white-collar-crime,3/15/2020 2:15:00 AM,5/12/2020 8:45:00 AM,5/22/2020 8:49:00 AM,24890 E 78TH AVE,3225444,1730468,-104.6972302,39.8362105,7,759,dia,1,0,1
2017112528,2017112528131500,1315,0,aggravated-assault,aggravated-assault,2/18/2017 12:38:00 AM,,2/18/2017 1:41:00 AM,840 N LINCOLN ST,3144636,1691141,-104.9857593,39.7298615,6,623,capitol-hill,1,0,1
20226006186,20226006186299900,2999,1,criminal-mischief-mtr-veh,public-disorder,4/6/2022 11:00:00 AM,4/6/2022 11:30:00 AM,4/6/2022 12:11:00 PM,2398 W 8TH AVE,3136186,1690873,-105.015807,39.7292533,1,122,lincoln-park,1,0,1
20206006480,20206006480299900,2999,0,criminal-mischief-other,public-disorder,6/1/2020 1:00:00 AM,6/1/2020 1:00:00 AM,6/1/2020 9:41:00 AM,2800 BLK E 2ND AVE,3153496,1687339,-104.9543403,39.7192824,3,311,cherry-creek,1,0,1
201867737,201867737299900,2999,0,criminal-mischief-other,public-disorder,1/29/2018 1:43:00 AM,,1/29/2018 6:20:00 AM,1441 N HUMBOLDT ST,3149088,1694600,-104.9698592,39.7392869,6,622,cheesman-park,1,0,1
2021629127,2021629127570700,5707,0,criminal-trespassing,all-other-crimes,11/5/2021 1:40:00 AM,,11/5/2021 4:57:00 AM,1255 19TH ST,3142503,1699215,-104.9931827,39.752059,6,612,union-station,1,0,1
2021211177,2021211177230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,4/12/2021 11:00:00 AM,4/14/2021 12:15:00 PM,4/14/2021 3:45:00 PM,640 W TENNESSEE AVE,3142140,1679659,-104.9948604,39.6983795,4,412,athmar-park,1,0,1
20216017878,20216017878230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,8/29/2021 8:15:00 PM,8/30/2021 9:00:00 AM,8/30/2021 2:30:00 PM,676 N MONROE ST,3156169,1690070,-104.944779,39.7267351,2,213,congress-park,1,0,1
2020337700,2020337700481300,4813,0,police-disobey-lawful-order,all-other-crimes,5/31/2020 10:35:00 PM,,5/31/2020 10:35:00 PM,1500 BLOCK COURT PL,3143530,1695451,-104.9896054,39.7417104,6,611,cbd,1,0,1
202037551,202037551351200,3512,0,drug-heroin-possess,drug-alcohol,1/17/2020 12:35:00 PM,,1/17/2020 1:37:00 PM,1499 N BROADWAY ST,3144130,1694794,-104.987485,39.7398975,6,611,civic-center,1,0,1
201812645,201812645131302,1313,2,assault-dv,other-crimes-against-persons,1/6/2018 12:09:00 PM,,1/6/2018 1:09:00 PM,960 S JASON ST,3140977,1679950,-104.9989877,39.6991961,4,412,athmar-park,1,0,1
20196010715,20196010715230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,10/28/2019 8:05:00 AM,10/28/2019 8:05:00 AM,10/28/2019 8:17:00 AM,3260 W 14TH AVE,3132409,1694327,-105.0291718,39.7387897,1,122,west-colfax,1,0,1
2022295396,2022295396240400,2404,0,theft-of-motor-vehicle,auto-theft,6/11/2022 11:40:00 AM,6/11/2022 12:20:00 PM,6/11/2022 1:47:00 PM,E ARIZONA AVE / S GILPIN ST,3149839,1678391,-104.9675266,39.6947779,3,312,washington-park,1,0,1
20177935,20177935220400,2204,0,burglary-residence-no-force,burglary,1/3/2017 6:30:00 PM,1/4/2017 8:00:00 AM,1/4/2017 4:24:00 PM,1995 S LAFAYETTE ST,3148776,1673163,-104.9714121,39.6804429,3,313,university,1,0,1
2020495712,2020495712521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,8/16/2020 2:00:00 AM,,8/16/2020 7:18:00 AM,4400 BLK N IRAN ST,3210144,1709071,-104.7523356,39.777833,5,523,gateway-green-valley-ranch,1,0,1
20186000678,20186000678230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,1/19/2018 11:50:00 PM,1/19/2018 11:55:00 PM,1/20/2018 12:04:00 PM,9900 E OHIO AVE,3176357,1680754,-104.8732361,39.7008003,3,321,windsor,1,0,1
201777359,201777359240400,2404,0,theft-of-motor-vehicle,auto-theft,2/2/2017 5:00:00 PM,2/3/2017 7:30:00 PM,2/3/2017 7:45:00 PM,2100 DELGANY ST,3141521,1701250,-104.996635,39.7576604,6,612,five-points,1,0,1
2017547942,2017547942280400,2804,0,outside-steal-recovered-veh,all-other-crimes,8/17/2017 1:45:00 PM,,8/17/2017 2:49:00 PM,1900 BLOCK N FEDERAL BLVD,3133622,1697197,-105.0248053,39.746651,1,121,jefferson-park,1,0,1
201757627,201757627410400,4104,0,liquor-possession,drug-alcohol,1/26/2017 5:10:00 PM,1/26/2017 5:11:00 PM,1/26/2017 5:26:00 PM,00 BLK N FEDERAL BLVD,3133487,1686603,-105.0254821,39.7175704,4,411,barnum,1,0,1
2021221706,2021221706230300,2303,0,theft-shoplift,larceny,4/20/2021 1:23:00 AM,,4/20/2021 1:25:00 AM,3810 N FEDERAL BLVD,3133554,1705551,-105.0248917,39.7695851,1,111,sunnyside,1,0,1
2019578766,2019578766410400,4104,0,liquor-possession,drug-alcohol,9/10/2019 3:10:00 PM,,9/10/2019 4:44:00 PM,PARK AVEW / CURTIS ST,3144417,1699832,-104.9863632,39.7537233,6,621,five-points,1,0,1
2017699505,2017699505357200,3572,0,drug-methampetamine-possess,drug-alcohol,10/18/2017 9:48:00 AM,,10/18/2017 11:03:00 AM,1500 BLOCK TREMONT PL,3143390,1695803,-104.9900962,39.7426789,6,611,cbd,1,0,1
201893783,201893783230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2/7/2018 6:30:00 PM,2/8/2018 1:30:00 PM,2/8/2018 2:04:00 PM,5500 W WARREN AVE,3124904,1671178,-105.0562602,39.6753443,4,421,harvey-park,1,0,1
2019388405,2019388405239900,2399,0,theft-other,larceny,6/21/2019 6:15:00 PM,,6/21/2019 6:45:00 PM,2215 S DECATUR ST,3134298,1671520,-105.0228808,39.6761524,4,422,college-view-south-platte,1,0,1
202141667,202141667280300,2803,0,stolen-property-buy-sell-rec,all-other-crimes,1/11/2021 9:00:00 PM,,1/21/2021 3:28:00 PM,1300 BLOCK N PEARL ST,3146308,1693756,-104.9797615,39.7370141,6,623,capitol-hill,1,0,1
2018560903,2018560903120200,1202,0,robbery-business,robbery,8/17/2018 11:10:00 AM,,8/17/2018 11:10:00 AM,3360 N DOWNING ST,3148242,1703575,-104.9726822,39.7639382,2,211,cole,1,0,1
2021195331,2021195331220200,2202,0,burglary-residence-by-force,burglary,4/5/2021 2:00:00 PM,4/6/2021 2:00:00 PM,4/6/2021 3:38:00 PM,2100 N HUMBOLDT ST,3149222,1697961,-104.9693129,39.7485112,6,622,city-park-west,1,0,1
